8,-120,8,100,8.5,-109,8.5,-101,8.5,-117,8.5,-103,8.5,-110,8.5,-101,8.5,-120,8.5,100,8.5,-119,8.5,-101,8.5,-115,8.5,-105,66,34,89,11,0
7.5,100,7.5,-120,7,-112,7,102,7,-120,7,100,7,-112,7,102,7,-130,7,110,7,-119,7,100,7,-120,7,100,68,32,45,55,2
8.5,-110,8.5,-110,9,-120,9,100,9,-114,9,-106,9,-112,9,101,9,-120,9,100,9.5,-101,9.5,-119,9,-120,9,100,71,29,81,19,0
7,-125,7,105,7,-121,7,110,7.5,110,7.5,-130,7,-121,7,110,7.5,100,7.5,-120,7,-120,7,100,7,-125,7,105,53,47,56,44,1
8.5,-101,8.5,-119,8.5,-110,8.5,-110,8.5,-116,8.5,-104,8.5,-111,8.5,100,8.5,-115,8.5,-105,8.5,-107,8.5,-113,8.5,-110,8.5,-110,64,36,75,25,1
9.5,-110,9.5,-110,9.5,100,9.5,-120,9.5,-101,9.5,-119,9.5,105,9.5,-115,9.5,-105,9.5,-115,9.5,-105,9.5,-115,9.5,100,9.5,-120,70,30,62,38,0
8.5,-110,8.5,-110,9,100,9,-120,8.5,-130,8.5,110,9,106,9,-117,8.5,-115,8.5,-105,9,-103,9,-117,9,100,9,-120,49,51,83,17,1
8.5,100,8.5,-120,8.5,-130,8.5,110,9,101,9,-121,9,107,9,-118,8.5,-125,8.5,105,9,100,9,-120,9,100,9,-120,56,44,81,19,1
9,100,9,-120,8,-120,8,100,8,-118,8,-102,8,-114,8,103,8,-120,8,100,8,-120,8,100,8,-120,8,100,65,35,60,40,1
9,100,9,-120,9,-105,9,-115,8.5,-130,8.5,110,9,100,9,-110,9,-105,9,-115,9,-105,9,-115,9,-105,9,-115,60,40,91,9,0
8.5,-110,8.5,-110,9,-105,9,-105,9,-121,9,101,9,-113,9,103,9,-120,9,100,9,-107,9,-114,9,-120,9,100,59,41,76,24,1
7.5,100,7.5,-120,7.5,100,7.5,-120,7.5,105,7.5,-125,7.5,105,7.5,-116,7.5,100,7.5,-120,7.5,105,7.5,-125,7.5,100,7.5,-120,43,57,29,71,1
9,-110,9,-110,9,-112,9,102,9,-123,9,103,9,-112,9,102,9,-120,9,100,9,-118,9,-102,9.5,100,9.5,-120,85,15,85,15,2
7,-105,7,-115,6,-110,6,-110,6,-111,6,-109,6,-113,6,102,6,-110,6,-110,6,-101,6,-119,6,-110,6,-110,63,37,29,71,1
9,-110,9,-110,8.5,-125,8.5,105,8.5,-120,8.5,100,8.5,-112,8.5,102,8.5,-120,8.5,100,8.5,-114,8.5,-106,8.5,-115,8.5,-105,71,29,65,35,1
9,-110,9,-110,9,-115,9,-105,9,-121,9,101,9,-110,9,-101,9,-115,9,-105,9,-112,9,-108,9,-110,9,-110,72,28,82,18,2
9,-110,9,-110,9,-112,9,102,9,-119,9,-101,9,-112,9,102,9,-120,9,100,9,-123,9,104,9,-120,9,100,54,46,67,33,0
8.5,-110,8.5,-110,9,-105,9,-115,9,100,9,-120,9,-100,9,-110,9,-110,9,-110,9,100,9,-120,9,-105,9,-115,51,49,60,40,0
8,-110,8,-110,8.5,-105,8.5,-115,8.5,-115,8.5,-105,8.5,-103,8.5,-107,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-105,8.5,-115,54,46,58,42,1
8,-110,8,-110,7,-120,7,100,7,-122,7,102,7,-120,7,109,7.5,100,7.5,-120,7,-115,7,-105,7,-120,7,100,71,29,49,51,1
8.5,-110,8.5,-110,9,105,9,-125,9,100,9,-120,9,103,9,-114,9,100,9,-120,9,-104,9,-116,9,-105,9,-115,50,50,77,23,0
8,100,8,-120,8,-115,8,-105,8,-113,8,-107,8,-102,8,-108,8,-110,8,-110,8,-101,8,-119,8,-110,8,-110,51,49,73,27,1
7.5,-110,7.5,-110,7.5,105,7.5,-125,7.5,107,7.5,-127,7.5,106,7.5,-117,7.5,100,7.5,-120,7.5,105,7.5,-125,7.5,105,7.5,-125,71,29,46,54,1
9,-110,9,-110,9,-115,9,-105,9,-110,9,-110,9,-100,9,-110,9,-110,9,-110,9,-120,9,100,9,-110,9,-110,66,34,67,33,1
8,-120,8,100,8.5,-120,8.5,100,8.5,-115,8.5,-105,8.5,-113,8.5,102,8.5,-120,8.5,100,8.5,-115,8.5,-105,8.5,-115,8.5,-105,63,37,70,30,1
9,-110,9,-110,10.5,-104,10.5,-116,10,-120,10,100,10.5,101,10.5,-111,10.5,-105,10.5,-115,10.5,-104,10.5,-116,10.5,-105,10.5,-115,62,38,72,28,0
7,-110,7,-110,7.5,100,7.5,-120,7.5,100,7.5,-120,7.5,109,7.5,-120,7.5,100,7.5,-120,7,-123,7,103,7.5,100,7.5,-120,53,47,43,57,0
8.5,-110,8.5,-110,8.5,100,8.5,-120,8.5,-102,8.5,-118,8,-114,8,104,8.5,-105,8.5,-115,8.5,100,8.5,-120,8.5,-105,8.5,-115,76,24,54,46,1
8.5,100,8.5,-120,8,-110,8,-110,8,-110,8,-110,8,-103,8,-107,8,-115,8,-105,8,-110,8,-110,8,-110,8,-110,56,44,35,65,0
8,-110,8,-110,7.5,-104,7.5,-106,7.5,-105,7.5,-115,7.5,-104,7.5,-106,7.5,-115,7.5,-105,7.5,-115,7.5,-105,7.5,-110,7.5,-110,61,39,57,43,0
9,-120,9,100,9.5,-105,9.5,-115,9,-121,9,101,9.5,103,9.5,-113,9.5,-105,9.5,-115,9.5,-105,9.5,-115,9.5,-105,9.5,-115,70,30,78,22,0
8,-113,8,103,8,102,8,-113,8,-110,8,-110,8,102,8,-113,8,-110,8,-110,8,-103,8,-117,8,-105,8,-115,72,28,21,79,0
9,-120,9,100,9,-120,9,100,9.5,-101,9.5,-119,9.5,106,9.5,-117,9,-120,9,100,9.5,-101,9.5,-119,9.5,100,9.5,-120,80,20,55,45,1
8.5,-110,8.5,-110,8.5,-120,8.5,100,8.5,-117,8.5,-103,8.5,-108,8.5,-102,8.5,-120,8.5,100,8.5,-120,8.5,100,8.5,-115,8.5,-105,61,39,87,13,1
9,100,9,-120,8.5,-109,8.5,-101,8.5,-117,8.5,-103,8.5,-109,8.5,-101,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-110,67,33,55,45,0
9,-110,9,-110,9.5,110,9.5,-130,9,-121,9,101,9.5,106,9.5,-117,9.5,100,9.5,-120,9,-119,9,-101,9.5,100,9.5,-120,81,19,85,15,1
8,-120,8,100,7.5,-105,7.5,-115,7.5,-101,7.5,-119,7.5,101,7.5,-112,7.5,-105,7.5,-115,7.5,-102,7.5,-118,7.5,-105,7.5,-115,62,38,40,60,0
7.5,-110,7.5,-110,7.5,100,7.5,-120,7.5,107,7.5,-127,7.5,108,7.5,-119,7.5,100,7.5,-120,7.5,111,7.5,-132,7.5,100,7.5,-120,56,44,19,81,1
9,-110,9,-110,8.5,-125,8.5,105,8.5,-116,8.5,-104,8.5,-115,8.5,104,8.5,-120,8.5,100,8.5,-119,8.5,-101,8.5,-120,8.5,100,48,52,50,50,1
8,100,8,-120,8,-115,8,-105,8,-121,8,101,8,-109,8,-101,8,-115,8,-105,8,-111,8,-109,8,-115,8,-105,55,45,86,14,1
9,-110,9,-110,9,115,9,-135,9,110,9,-130,8.5,-112,8.5,102,9,100,9,-120,9,105,9,-125,8.5,-115,8.5,-105,83,17,80,20,1
8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-113,8.5,-107,8.5,-105,8.5,-105,8.5,-120,8.5,100,8.5,100,8.5,-120,8.5,-110,8.5,-110,65,35,47,53,0
8,-110,8,-110,8.5,-105,8.5,-115,8.5,102,8.5,-122,8.5,-100,8.5,-110,8.5,-105,8.5,-115,8.5,-101,8.5,-119,8.5,-105,8.5,-115,64,36,53,47,1
8,-110,8,-110,7.5,-105,7.5,-115,7.5,-103,7.5,-117,7.5,107,7.5,-118,7.5,100,7.5,-120,7.5,-110,7.5,-110,7.5,-105,7.5,-115,53,47,38,62,1
9,-110,9,-110,9,-110,9,-110,9,-101,9,-119,9,102,9,-113,9,-115,9,-105,9,-110,9,-110,9,-105,9,-115,55,45,38,62,1
8.5,-110,8.5,-110,9,-110,9,-110,9,-113,9,-107,9,-106,9,-104,9,-110,9,-110,9,-114,9,-106,9,-110,9,-110,54,46,50,50,0
8.5,-110,8.5,-110,9,105,9,-125,8.5,-115,8.5,-105,8.5,-111,8.5,101,8.5,-120,8.5,100,9,100,9,-120,9,100,9,-120,54,46,74,26,0
8,-115,8,-105,8,-110,8,-110,8,100,8,-120,8,100,8,-111,8,-110,8,-110,8,-110,8,-110,8,-110,8,-110,44,56,41,59,0
8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,100,8.5,-120,8.5,100,8.5,-110,8.5,-115,8.5,-105,8.5,102,8.5,-122,8.5,-105,8.5,-115,64,36,54,46,0
8.5,-115,8.5,-105,8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-100,8.5,-110,8.5,-105,8.5,-115,8.5,100,8.5,-121,8.5,-105,8.5,-115,51,49,27,73,1
7.5,-119,7.5,-101,8,-110,8,-110,8,-113,8,-107,8,-105,8,-105,8,-110,8,-110,8,-105,8,-115,8,-110,8,-110,68,32,56,44,0
9,101,9,-111,8.5,-105,8.5,-115,8.5,-110,8.5,-110,8.5,-105,8.5,-105,8.5,-110,8.5,-110,8.5,-106,8.5,-114,8.5,-105,8.5,-115,54,46,39,61,0
9,-110,9,-110,9.5,-115,9.5,104,9.5,-119,9.5,-101,9.5,-115,9.5,104,9.5,-120,9.5,100,9.5,-113,9.5,-107,9.5,-115,9.5,-105,71,29,70,30,0
7,-110,7,-110,7,-120,7,100,7,-120,7,100,7,-109,7,-101,7,-115,7,-105,7,-119,7,-101,7,-115,7,-105,52,48,39,61,1
8,100,8,-120,7.5,-109,7.5,-101,7.5,-112,7.5,-108,7.5,-109,7.5,-101,7.5,-115,7.5,-105,7.5,-118,7.5,-102,7.5,-115,7.5,-105,60,40,45,55,0
9.5,-110,9.5,-110,9.5,-120,9.5,100,9.5,-123,9.5,103,10,101,10,-111,9.5,-115,9.5,-105,9.5,-111,9.5,-109,9.5,-115,9.5,-105,81,19,90,10,0
8.5,-110,8.5,-110,8.5,-120,8.5,100,8.5,-122,8.5,102,8.5,-114,8.5,104,8.5,-120,8.5,100,8.5,-119,8.5,-101,8.5,-120,8.5,100,40,60,38,62,0
8.5,-110,8.5,-110,7.5,-110,7.5,-110,7.5,-105,7.5,-115,7.5,-103,7.5,-107,7.5,-105,7.5,-115,7.5,-103,7.5,-117,7.5,-110,7.5,-110,60,40,34,66,1
8.5,100,8.5,-120,8,-115,8,-105,8,-117,8,-103,8,-113,8,103,8,-115,8,-105,8,-115,8,-105,8,-115,8,-105,66,34,58,42,0
10,-110,10,-110,11,-110,11,-110,11,-106,11,-114,11,-102,11,-108,11,-110,11,-110,11,-110,11,-110,11,-110,11,-110,57,43,85,15,0
8.5,100,8.5,-120,8.5,100,8.5,-120,8.5,100,8.5,-120,8,-114,8,103,8.5,-105,8.5,-115,8.5,-103,8.5,-117,8,-120,8,100,65,35,55,45,0
7.5,-110,7.5,-110,7,-120,7,100,7,-115,7,-105,7,-116,7,105,7,-115,7,-105,7,-110,7,-110,7,-110,7,-110,62,38,44,56,1
8.5,-110,8.5,-110,9,-110,9,-110,9,-105,9,-115,9,-105,9,-105,9,-115,9,-105,9,-110,9,-110,9,-115,9,-105,74,26,92,8,0
8.5,-110,8.5,-110,9,-105,9,-115,9,-103,9,-117,9,-101,9,-109,9,-105,9,-115,9,-111,9,-109,9,-105,9,-115,60,40,60,40,1
9.5,-110,9.5,-110,9.5,-110,9.5,-110,9.5,102,9.5,-122,9.5,101,9.5,-112,9.5,-105,9.5,-115,9.5,-105,9.5,-115,9.5,-115,9.5,-105,60,40,57,43,1
8.5,-120,8.5,100,8.5,-115,8.5,-105,8.5,-108,8.5,-112,8.5,-106,8.5,-104,8.5,-110,8.5,-110,8.5,100,8.5,-120,8.5,-110,8.5,-110,67,33,40,60,0
10.5,-110,10.5,-110,10.5,-120,10.5,100,10.5,-119,10.5,-101,10.5,-116,10.5,105,10.5,-120,10.5,100,10.5,-121,10.5,101,10.5,-115,10.5,-105,63,37,83,17,1
8.5,-120,8.5,100,7.5,-120,7.5,100,8,100,8,-120,8,104,8,-115,7.5,-120,7.5,100,7.5,-120,7.5,100,7.5,-115,7.5,-105,67,33,36,64,0
8.5,-115,8.5,-105,9,-110,9,-110,9,-111,9,-109,9,-106,9,-104,9,-110,9,-110,9,-116,9,-104,9,-110,9,-110,72,28,50,50,2
8,-110,8,-110,8,-110,8,-110,8,-110,8,-110,8,-104,8,-106,8,-110,8,-110,8,-105,8,-115,8,-110,8,-110,70,30,45,55,1
8.5,-105,8.5,-115,9,-110,9,-110,9,-115,9,-105,9,-108,9,-102,9,-105,9,-115,9,-115,9,-105,9,-110,9,-110,34,66,41,59,1
8.5,100,8.5,-120,8,-102,8,-118,8,-103,8,-117,8,-102,8,-108,8,-105,8,-115,8,-102,8,-118,8,-105,8,-115,56,44,30,70,1
7.5,-120,7.5,100,7.5,-115,7.5,-105,7.5,-106,7.5,-114,7.5,102,7.5,-112,7.5,-115,7.5,-105,7.5,-105,7.5,-115,7.5,-105,7.5,-115,52,48,38,62,0
7,-110,7,-110,6.5,100,6.5,-120,6.5,100,6.5,-120,6.5,105,6.5,-115,6.5,100,6.5,-120,6.5,100,6.5,-120,6.5,-105,6.5,-115,44,56,17,83,0
7,-110,7,-110,7,100,7,-120,6.5,-133,6.5,113,7,104,7,-115,7,-105,7,-115,7,102,7,-123,7,-105,7,-115,69,31,42,58,0
9,-105,9,-115,9,-110,9,-110,9,-116,9,-104,9,-103,9,-107,9,-110,9,-110,9,-110,9,-110,9,-110,9,-110,38,62,65,35,0
8.5,-115,8.5,104,9,100,9,-120,9,-102,9,-118,9,103,9,-114,9,-105,9,-115,9,100,9,-120,9,100,9,-120,67,33,60,40,1
9,-110,9,-110,9,105,9,-125,8.5,-122,8.5,102,8.5,-111,8.5,101,8.5,-115,8.5,-105,9,-120,9,100,9,-120,9,100,45,55,48,52,1
8.5,-120,8.5,100,9,-110,9,-110,9,-112,9,-108,9,-107,9,-103,9,-115,9,-105,9,-119,9,-102,9,-110,9,-110,68,32,76,24,0
7,-110,7,-110,7,-105,7,-115,7,-101,7,-119,7,102,7,-113,7,-105,7,-115,7,-101,7,-119,7,100,7,-120,65,35,27,73,0
8.5,100,8.5,-120,8.5,-105,8.5,-115,8.5,-110,8.5,-110,8.5,-101,8.5,-109,8.5,-105,8.5,-115,8,-110,8,-110,8.5,-105,8.5,-115,60,40,45,55,1
7.5,100,7.5,-120,7.5,-115,7.5,-105,7.5,-118,7.5,-102,7.5,-112,7.5,102,7.5,-120,7.5,100,7.5,-110,7.5,-110,7.5,-110,7.5,-110,72,28,76,24,0
8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-113,8.5,-107,8.5,-108,8.5,-102,8.5,-105,8.5,-115,8.5,-109,8.5,-111,8.5,-105,8.5,-115,42,58,36,64,1
9,-110,9,-110,8,-115,8,-105,8,-111,8,-109,8,-104,8,-106,8,-110,8,-110,8,-110,8,-110,8.5,105,8.5,-125,61,39,49,51,1
8.5,-110,8.5,-110,8,-112,8,102,8,-120,8,100,8,-112,8,102,8,-115,8,-105,8.5,-102,8.5,-118,8.5,-105,8.5,-115,62,38,74,26,1
8.5,-105,8.5,-115,8,-120,8,100,8,-115,8,-105,8,-112,8,101,8,-115,8,-105,8,-121,8,101,8,-115,8,-105,57,43,30,70,0
8.5,100,8.5,-120,8.5,-120,8.5,100,9,106,9,-126,8.5,-110,8.5,-101,9,100,9,-120,8.5,-119,8.5,-101,8.5,-115,8.5,-105,49,51,46,54,0
8.5,-120,8.5,100,9,100,9,-120,9,-102,9,-118,9,106,9,-117,9,100,9,-120,9,-103,9,-117,9,100,9,-120,58,42,44,56,1
8.5,-110,8.5,-110,8.5,-115,8.5,-105,8.5,-110,8.5,-110,8.5,-104,8.5,-106,8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-110,8.5,-110,49,51,41,59,0
7.5,100,7.5,-120,7.5,105,7.5,-125,7.5,105,7.5,-125,7,-119,7,107,7.5,100,7.5,-120,7,-113,7,-107,7,-125,7,105,70,30,63,37,0
9,-110,9,-110,9,-120,9,100,9,-115,9,-105,9,-105,9,-105,9,-115,9,-105,9,-110,9,-110,9,-110,9,-110,67,33,67,33,0
8,-110,8,-110,7.5,-115,7.5,104,7.5,-119,7.5,-101,7.5,-115,7.5,104,7.5,-115,7.5,-105,7.5,-115,7.5,-105,7.5,-120,7.5,100,47,53,26,74,1
8,-110,8,-110,7.5,-120,7.5,100,7.5,-119,7.5,-101,7.5,-112,7.5,102,7.5,-115,7.5,-105,8,-101,8,-119,7.5,-120,7.5,100,53,47,42,58,1
9,-110,9,-110,9.5,-105,9.5,-115,9.5,-105,9.5,-115,9.5,-103,9.5,-107,9.5,-110,9.5,-110,9,-119,9,100,9.5,-110,9.5,-110,58,42,57,43,0
8.5,-101,8.5,-119,8.5,-119,8.5,-101,8.5,-121,8.5,101,8.5,-116,8.5,105,8.5,-120,8.5,100,8.5,-119,8.5,-101,8.5,-120,8.5,100,70,30,87,13,0
8,-120,8,100,8,-115,8,-105,8,100,8,-120,7.5,-110,7.5,-100,8,-110,8,-110,8,-109,8,-111,8,-110,8,-110,57,43,49,51,1
8.5,-110,8.5,-110,8,100,8,-120,8,-107,8,-113,7.5,-115,7.5,104,8,100,8,-120,7.5,-108,7.5,-112,8,-105,8,-115,39,61,22,78,1
8,-110,8,-110,8,-110,8,-110,8,-105,8,-115,8,-101,8,-109,8,-105,8,-115,8,-101,8,-119,8,-105,8,-115,54,46,32,68,0
9.5,-110,9.5,-110,9,-110,9,-110,9,-114,9,-106,9,-103,9,-108,9,-110,9,-110,9,-108,9,-112,9,-110,9,-110,46,54,29,71,0
9,102,9,-113,8.5,-115,8.5,104,8.5,-123,8.5,103,8.5,-115,8.5,104,8.5,-120,8.5,100,8.5,-120,8.5,100,8.5,-120,8.5,100,63,37,65,35,0
8.5,100,8.5,-120,8,-125,8,105,8.5,-103,8.5,-117,8.5,102,8.5,-113,8.5,-105,8.5,-115,8,-113,8,-106,8.5,-105,8.5,-115,67,33,56,44,0
11,-115,11,-105,11,-110,11,-110,11,-112,11,-108,11,-100,11,-110,11,-105,11,-115,11,-110,11,-110,11,-110,11,-110,67,33,64,36,1
7,-110,7,-110,7.5,100,7.5,-120,7.5,100,7.5,-120,7.5,105,7.5,-116,7.5,-105,7.5,-115,7,-130,7,110,7.5,-105,7.5,-115,53,47,55,45,0
8.5,-105,8.5,-115,9,-115,9,-105,9,-110,9,-110,9,-104,9,-106,9,-115,9,-105,9,107,9,-129,9,-110,9,-110,60,40,57,43,1
8.5,100,8.5,-120,8.5,-101,8.5,-110,8.5,-109,8.5,-111,8.5,-103,8.5,-107,8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,-110,8.5,-110,73,27,67,33,1
8.5,-125,8.5,105,9,104,9,-115,9,-101,9,-119,9,100,9,-111,9,-105,9,-115,9,-101,9,-119,9,-105,9,-115,67,33,55,45,1
8,-110,8,-110,8.5,-110,8.5,-110,8.5,-109,8.5,-111,8.5,-102,8.5,-108,8.5,-110,8.5,-110,8.5,100,8.5,-120,8.5,-110,8.5,-110,52,48,44,56,1
8,-110,8,-110,7.5,-105,7.5,-115,7.5,104,7.5,-124,7.5,108,7.5,-119,7.5,100,7.5,-120,7.5,-102,7.5,-117,7.5,100,7.5,-120,56,44,31,69,1
7.5,-110,7.5,-110,7.5,-120,7.5,100,7.5,-105,7.5,-115,7.5,-108,7.5,-102,7.5,-115,7.5,-105,7.5,-110,7.5,-110,7.5,-110,7.5,-110,55,45,57,43,1
9.5,-110,9.5,-110,9,-115,9,-105,9.5,101,9.5,-121,9.5,106,9.5,-117,9,-125,9,105,9,-120,9,100,9,-120,9,100,74,26,35,65,0
8,-110,8,-110,8,-115,8,-105,8,-114,8,-106,8,-103,8,-107,8,-120,8,100,8,-119,8,-101,8,-115,8,-105,54,46,40,60,1
9,-110,9,-110,8.5,-120,8.5,100,8.5,-124,8.5,104,9,104,9,-115,8.5,-120,8.5,100,8.5,-116,8.5,-103,8.5,-120,8.5,100,47,53,53,47,1
8,-105,8,-105,9,-105,9,-115,9,101,9,-121,9,104,9,-115,9,100,9,-120,9,100,9,-120,9,105,9,-125,70,30,87,13,0
9,100,9,-120,9,100,9,-120,9,-104,9,-116,9,104,9,-115,9,-105,9,-115,9,105,9,-125,9,-105,9,-115,76,24,41,59,1
9.5,-110,9.5,-110,10.5,-120,10.5,100,10.5,-121,10.5,101,11,104,11,-115,10.5,-120,10.5,100,10.5,-121,10.5,100,10.5,-120,10.5,100,63,37,88,12,1
10.5,-110,10.5,-110,10,-115,10,-105,10,-116,10,-104,10,-104,10,-106,10,-110,10,-110,10,-115,10,-105,10,-110,10,-110,58,42,64,36,1
10.5,-110,10.5,-110,10.5,-120,10.5,100,10.5,-114,10.5,-106,10.5,-105,10.5,-105,10.5,-120,10.5,100,10.5,-110,10.5,-110,10.5,-110,10.5,-110,70,30,56,44,1
8,-110,8,-110,7.5,-115,7.5,-105,7.5,-106,7.5,-114,7.5,100,7.5,-110,7.5,-105,7.5,-115,7.5,-101,7.5,-119,7.5,-105,7.5,-115,57,43,30,70,1
8,-101,8,-119,7.5,100,7.5,-120,7.5,-103,7.5,-117,7.5,107,7.5,-118,7.5,100,7.5,-120,7,-122,7,102,7,-125,7,105,69,31,43,57,0
8,-120,8,100,8.5,-110,8.5,-110,8.5,-120,8.5,100,8.5,-110,8.5,100,8.5,-115,8.5,-105,8.5,-115,8.5,-105,8.5,-110,8.5,-110,62,38,58,42,0
9,-115,9,-105,9,-125,9,105,9,-110,9,-110,9,-115,9,104,9,-125,9,105,9.5,100,9.5,-120,9,-125,9,105,72,28,63,37,1
8.5,-110,8.5,-110,8,100,8,-120,8,101,8,-121,7.5,-114,7.5,103,8,100,8,-120,8,102,8,-122,7.5,-110,7.5,-110,50,50,25,75,2
8.5,-120,8.5,100,8.5,100,8.5,-120,8.5,-101,8.5,-119,8.5,101,8.5,-111,8.5,-105,8.5,-115,8.5,100,8.5,-120,8.5,-105,8.5,-115,63,37,35,65,0
10,100,10,-120,9.5,-105,9.5,-115,9.5,-105,9.5,-115,9.5,103,9.5,-114,9.5,-105,9.5,-115,9.5,-102,9.5,-118,9.5,-105,9.5,-115,76,24,70,30,1
9,-110,9,-110,9,-110,9,-110,9,-105,9,-115,9,-100,9,-110,9,-110,9,-110,9,-110,9,-110,9,-110,9,-110,51,49,60,40,0
11,-110,11,-110,10.5,-115,10.5,-105,10.5,-120,10.5,100,10.5,-109,10.5,-101,10.5,-115,10.5,-105,10.5,-114,10.5,-106,10.5,-115,10.5,-105,64,36,71,29,1
9.5,-115,9.5,-105,9.5,-110,9.5,-110,9.5,-110,9.5,-110,9.5,-102,9.5,-108,9.5,-110,9.5,-110,9.5,-106,9.5,-113,9.5,-110,9.5,-110,50,50,39,61,1
8.5,-110,8.5,-110,8.5,-110,8.5,-110,8.5,-105,8.5,-115,8.5,101,8.5,-112,8.5,-115,8.5,-105,8.5,-110,8.5,-110,8.5,-110,8.5,-110,65,35,51,49,0
8,-115,8,-105,8,-115,8,-105,8,-110,8,-110,8,-104,8,-106,8,-110,8,-110,8,-106,8,-114,8,-110,8,-110,56,44,64,36,1
8,-110,8,-110,8,-110,8,-110,8,-113,8,-107,8,-109,8,-102,8,-110,8,-110,8,-110,8,-110,8,-110,8,-110,34,66,32,68,1
8.5,-119,8.5,-101,10,-115,10,-105,10,-120,10,100,10.5,104,10.5,-115,10,-115,10,-105,10,-119,10,-101,10,-115,10,-105,53,47,82,18,1
9.5,-110,9.5,-110,10,-110,10,-110,10,100,10,-120,10,103,10,-114,10,-110,10,-110,10,-105,10,-115,10,-115,10,-105,52,48,62,38,1
8.5,-110,8.5,-110,8,-108,8,-102,8,-113,8,-107,8,-109,8,-102,8,-115,8,-105,8,-115,8,-105,8,-110,8,-110,50,50,43,57,1
8.5,-110,8.5,-110,9,-105,9,-115,9,-103,9,-117,9,100,9,-111,9,-105,9,-115,9,-107,9,-112,9,-105,9,-115,57,43,86,14,1
9,-110,9,-110,9,-115,9,-105,9,-117,9,-103,9,-109,9,-101,9,-115,9,-105,9,-120,9,100,9,-115,9,-105,62,38,82,18,1
10,-110,10,-110,9.5,-110,9.5,-110,9.5,-118,9.5,-102,9.5,-110,9.5,-100,9.5,-115,9.5,-105,9.5,-118,9.5,-103,9.5,-110,9.5,-110,84,16,80,20,0
8.5,100,8.5,-120,8.5,-125,8.5,105,8.5,-124,8.5,104,8.5,-114,8.5,104,8.5,-115,8.5,-105,8.5,-115,8.5,-105,8.5,-115,8.5,-105,52,48,58,42,0
7.5,-110,7.5,-110,7.5,-109,7.5,-101,7.5,-120,7.5,100,7.5,-109,7.5,-101,7.5,-115,7.5,-105,7.5,-120,7.5,100,7.5,-115,7.5,-105,69,31,57,43,1
8,-105,8,-115,7.5,-109,7.5,-101,7.5,-118,7.5,-102,7.5,-109,7.5,-101,7.5,-115,7.5,-105,7.5,-115,7.5,-105,7.5,-115,7.5,-105,56,44,24,76,1
7,-116,7,105,7,-120,7,100,7,-121,7,101,7,-116,7,105,7,-120,7,100,7,-119,7,-101,7,-120,7,100,67,33,59,41,1
8.5,-110,8.5,-110,9,100,9,-120,9,-103,9,-117,9,104,9,-115,9,100,9,-120,9,-101,9,-119,9,100,9,-120,63,37,76,24,0
8,-110,8,-110,8,-125,8,105,8.5,-106,8.5,-114,8.5,-103,8.5,-107,8.5,-105,8.5,-115,8.5,-110,8.5,-110,8,-115,8,-105,79,21,69,31,1
7.5,-105,7.5,-115,8,-108,8,-102,8,-116,8,-104,8,-108,8,-102,8,-115,8,-105,8,-120,8,100,8,-110,8,-110,74,26,89,11,2
7,-110,7,-110,6.5,105,6.5,-125,6,-118,6,-102,6,-111,6,101,6.5,105,6.5,-125,6,-113,6,-107,6,-115,6,-105,49,51,23,77,0
9,-110,9,-110,8.5,-120,8.5,100,8.5,-119,8.5,-101,8.5,-114,8.5,103,8.5,-120,8.5,100,8.5,-120,8.5,100,8.5,-120,8.5,100,74,26,61,39,0
8.5,-110,8.5,-110,9.5,-105,9.5,-115,9.5,-101,9.5,-119,9.5,102,9.5,-113,9.5,-105,9.5,-115,9.5,100,9.5,-120,9.5,-105,9.5,-115,55,45,57,43,0
9.5,-110,9.5,-110,10,-115,10,-105,10,-120,10,100,10,-109,10,-101,10,-115,10,-105,10,-120,10,100,10,-115,10,-105,83,17,90,10,1
8.5,-110,8.5,-110,8.5,-115,8.5,-105,8.5,-118,8.5,-102,8.5,-108,8.5,-102,8.5,-120,8.5,100,8.5,-115,8.5,-105,8.5,-115,8.5,-105,84,16,87,13,1
8.5,-110,8.5,-110,9,-101,9,-119,9,100,9,-120,9,103,9,-114,9,100,9,-120,9,-101,9,-119,9,100,9,-120,40,60,62,38,0
8.5,-120,8.5,100,9,100,9,-120,9,-103,9,-117,9,101,9,-111,9,-110,9,-110,9,-105,9,-115,9,100,9,-120,66,34,78,22,0
8,-120,8,-110,8.5,-115,8.5,-105,8.5,-116,8.5,-104,8.5,-109,8.5,-101,8.5,-120,8.5,100,8.5,-115,8.5,-105,8.5,-115,8.5,-105,66,34,86,14,1
8.5,-110,8.5,-110,8,-115,8,-105,8,-118,8,-102,8,-103,8,-107,8,-120,8,100,8,-115,8,-105,8,-115,8,-105,70,30,41,59,0
8.5,-110,8.5,-110,9,-107,9,-113,9,-109,9,-111,9,101,9,-111,9,-110,9,-110,9,-107,9,-113,9,-105,9,-115,62,38,73,27,1
